epoch,_epoch,loss,val_loss
196,77,0.6362630724906921,0.44547414779663086
197,78,0.576635479927063,0.44275230169296265
198,79,0.635358989238739,0.486242413520813
199,80,0.6062009334564209,0.4516495168209076
200,81,0.5146632790565491,0.4402817487716675
201,82,0.4760802388191223,0.42650675773620605
202,83,0.6828333139419556,0.42660224437713623
203,84,0.5355224013328552,0.4236615300178528
204,85,0.6267762184143066,0.420522004365921
205,86,0.5243694186210632,0.4255780577659607
206,87,0.6348719000816345,0.4321686625480652
207,88,0.47049760818481445,0.4055977761745453
208,89,0.5045120716094971,0.4190780520439148
209,90,0.4863291382789612,0.44165682792663574
210,91,0.5066707134246826,0.4103125333786011
211,92,0.49484655261039734,0.46551164984703064
212,93,0.72687166929245,0.46497905254364014
213,94,0.8208499550819397,0.48037129640579224
214,95,0.6722263097763062,0.5023703575134277
215,96,0.5486329793930054,0.43709975481033325
216,97,0.5775936245918274,0.40616533160209656
217,98,0.5275843143463135,0.4023672938346863
218,99,0.5812374949455261,0.43144309520721436
219,100,0.5292856097221375,0.41392940282821655
220,101,0.49822235107421875,0.40097591280937195
221,102,0.42663347721099854,0.4031527042388916
222,103,0.638639509677887,0.39503294229507446
223,104,0.4947579503059387,0.3924281597137451
224,105,0.5918478965759277,0.38841113448143005
225,106,0.48972558975219727,0.38683775067329407
226,107,0.5830028057098389,0.3894680142402649
227,108,0.4330746829509735,0.3759327828884125
228,109,0.47471392154693604,0.38228800892829895
229,110,0.45461565256118774,0.4264048933982849
230,111,0.47070208191871643,0.39654287695884705
231,112,0.45131880044937134,0.39282727241516113
232,113,0.6827625036239624,0.43837371468544006
233,0,0.5945045948028564,0.4337349534034729
234,1,0.49472683668136597,0.4289392828941345
235,2,0.4765767455101013,0.4251832067966461
236,3,0.6657038331031799,0.42107221484184265
237,4,0.5042580962181091,0.41784656047821045
238,5,0.6125146150588989,0.4149729013442993
239,6,0.502852201461792,0.41173624992370605
240,7,0.5877568125724792,0.40992510318756104
241,8,0.45696091651916504,0.406880259513855
242,9,0.4963653087615967,0.4042900502681732
243,10,0.5039321780204773,0.40211156010627747
244,11,0.4636942446231842,0.3993477523326874
245,12,0.4690156877040863,0.39727234840393066
246,13,0.7479988932609558,0.3956923186779022
247,14,0.7182670831680298,0.3948112428188324
248,15,0.6538310050964355,0.3942283093929291
249,16,0.5198588371276855,0.39268630743026733
250,17,0.5646657347679138,0.39066654443740845
251,18,0.5190244913101196,0.38915881514549255
252,19,0.537025511264801,0.3879127502441406
253,20,0.5481995940208435,0.3861488103866577
254,21,0.4525265395641327,0.3842986822128296
255,22,0.44010186195373535,0.38314124941825867
256,23,0.6323937773704529,0.3816704750061035
257,24,0.4724009335041046,0.3808446526527405
258,25,0.5927767157554626,0.38013288378715515
259,26,0.4696585237979889,0.3791712522506714
260,27,0.571066677570343,0.3790605664253235
261,28,0.4308364987373352,0.37811121344566345
262,29,0.47964391112327576,0.3774729371070862
263,30,0.4601138234138489,0.37698298692703247
264,31,0.46621277928352356,0.3761812448501587
265,32,0.4531896412372589,0.3755941092967987
266,33,0.7331510186195374,0.37536612153053284
267,34,0.7108704447746277,0.37550199031829834
268,35,0.6454293727874756,0.3758944272994995
269,36,0.511283278465271,0.37561744451522827
270,37,0.546333909034729,0.37496888637542725
271,38,0.4827221632003784,0.3746197819709778
272,39,0.5504415035247803,0.37432199716567993
273,40,0.5382529497146606,0.37372976541519165
274,41,0.44059160351753235,0.3729538023471832
275,42,0.4293830394744873,0.37261202931404114
276,43,0.6213170886039734,0.371984601020813
277,44,0.4683797061443329,0.37189531326293945
278,45,0.5846574306488037,0.3717418909072876
279,46,0.4632396697998047,0.3714652955532074
280,47,0.5678039193153381,0.3717694878578186
281,48,0.4241970181465149,0.3713832199573517
282,49,0.4710099399089813,0.3712419271469116
283,50,0.4553895890712738,0.3711702227592468
284,51,0.46138331294059753,0.37090811133384705
285,52,0.4511035978794098,0.3707449734210968
286,53,0.7064772248268127,0.3708498477935791
287,54,0.723495602607727,0.37124231457710266
288,55,0.6500539779663086,0.3718351423740387
289,56,0.5082629323005676,0.371868759393692
290,57,0.5397888422012329,0.37157535552978516
291,58,0.4757438004016876,0.3715020716190338
292,59,0.5510149002075195,0.3714112341403961
293,60,0.5311239957809448,0.3711104393005371
294,61,0.43970656394958496,0.37060779333114624
295,62,0.4271543323993683,0.37042996287345886
296,63,0.6165094375610352,0.3700069487094879
297,64,0.47086793184280396,0.3700827956199646
298,65,0.5734239816665649,0.36999860405921936
299,66,0.4702685475349426,0.36989179253578186
300,67,0.5631392002105713,0.37027013301849365
301,68,0.42148369550704956,0.36998698115348816
302,69,0.46999436616897583,0.3699182868003845
303,70,0.4505154490470886,0.36991363763809204
304,71,0.46150991320610046,0.3697759211063385
305,72,0.44808128476142883,0.3697056770324707
306,73,0.6551908254623413,0.36987629532814026
307,74,0.7705259919166565,0.37033846974372864
308,75,0.6523573398590088,0.37096524238586426
309,76,0.5064939856529236,0.3710770606994629
310,77,0.5354787707328796,0.3708643615245819
311,78,0.47448670864105225,0.3708438277244568
312,79,0.5493178367614746,0.37078166007995605
313,80,0.5135470032691956,0.37052589654922485
314,81,0.4541288912296295,0.3700850009918213
315,82,0.42488813400268555,0.3699115812778473
316,83,0.6167958974838257,0.3695240318775177
317,84,0.46927449107170105,0.3696383833885193
318,85,0.5701417922973633,0.369538277387619
319,86,0.47197020053863525,0.3694726526737213
320,87,0.5621675252914429,0.369865745306015
321,88,0.41787075996398926,0.3695833683013916
322,89,0.4715983271598816,0.36950719356536865
323,90,0.4490284025669098,0.36949050426483154
324,91,0.4587448835372925,0.3693867623806
325,92,0.4441823363304138,0.36933764815330505
326,93,0.6612197756767273,0.36951571702957153
327,94,0.7622120976448059,0.3700046241283417
328,95,0.6564136743545532,0.3706223666667938
329,96,0.5058789849281311,0.37077561020851135
330,97,0.5326659679412842,0.37058278918266296
331,98,0.47427812218666077,0.3705672323703766
332,99,0.5493682026863098,0.37050366401672363
333,100,0.4900009036064148,0.3702516257762909
334,101,0.47420114278793335,0.36982598900794983
335,102,0.42299339175224304,0.3696264624595642
336,103,0.6183337569236755,0.36924487352371216
337,104,0.46774500608444214,0.3693627715110779
338,105,0.5657277703285217,0.36924272775650024
339,106,0.4737110137939453,0.36919140815734863
340,107,0.5614654421806335,0.3695930242538452
341,108,0.41467687487602234,0.36929187178611755
342,109,0.4721353352069855,0.3692028820514679
343,110,0.4514685273170471,0.3691660761833191
344,111,0.45844247937202454,0.3690783679485321
345,112,0.4406464099884033,0.36903226375579834
346,113,0.6637043952941895,0.36920636892318726
347,114,0.7600914239883423,0.36971515417099
348,115,0.6535952687263489,0.37031984329223633
349,116,0.5071509480476379,0.37050431966781616
350,117,0.5316868424415588,0.37031757831573486
