epoch,loss,val_loss
0,3.2629685401916504,1.6561036109924316
1,1.9104467630386353,0.7774550914764404
2,0.9411812424659729,0.38377147912979126
3,0.9325981140136719,0.33096766471862793
4,0.4948708713054657,0.2703609764575958
5,0.34702029824256897,0.26191818714141846
6,0.7028261423110962,0.2343047559261322
7,0.34351417422294617,0.22951936721801758
8,0.318064421415329,0.22006991505622864
9,0.36290815472602844,0.20831313729286194
10,0.32930466532707214,0.20144344866275787
11,0.27322596311569214,0.1981145292520523
12,0.31941932439804077,0.19718869030475616
13,0.38148167729377747,0.19168394804000854
14,0.2912933826446533,0.19901779294013977
15,0.2992551922798157,0.19584736227989197
16,0.280118465423584,0.18962785601615906
17,0.350827157497406,0.1949058324098587
18,0.26268133521080017,0.19030727446079254
19,0.2630039155483246,0.19807791709899902
20,0.3022390604019165,0.18557266891002655
21,0.3019174635410309,0.1868124157190323
22,0.2939102351665497,0.1851230263710022
23,0.6395020484924316,0.18954859673976898
24,0.3305431604385376,0.18393997848033905
25,0.2748720645904541,0.18496514856815338
26,0.5345192551612854,0.18429039418697357
27,0.3040792942047119,0.1835269182920456
28,0.2696700394153595,0.18395306169986725
29,0.3306187689304352,0.18248535692691803
30,0.31537923216819763,0.18779848515987396
31,0.24889323115348816,0.19965516030788422
32,0.30703431367874146,0.182366281747818
33,0.360717236995697,0.1887359321117401
34,0.27830612659454346,0.18626125156879425
35,0.29208412766456604,0.18441756069660187
36,0.2633454501628876,0.18295587599277496
37,0.3356241285800934,0.19141486287117004
38,0.25915178656578064,0.18183152377605438
39,0.26370322704315186,0.18828661739826202
40,0.28814196586608887,0.18191783130168915
41,0.29511237144470215,0.18166778981685638
42,0.28926801681518555,0.1807122528553009
43,0.627256453037262,0.18490418791770935
44,0.31757164001464844,0.18166407942771912
45,0.27476176619529724,0.18201811611652374
46,0.5147750377655029,0.1813887655735016
47,0.30289068818092346,0.18156912922859192
48,0.26325342059135437,0.18366418778896332
49,0.3258737027645111,0.18141022324562073
50,0.305718332529068,0.19040724635124207
51,0.2524367868900299,0.1819082796573639
52,0.3041505813598633,0.18055184185504913
53,0.3445115387439728,0.19206677377223969
54,0.2875784635543823,0.1844964176416397
55,0.2869298756122589,0.18003776669502258
56,0.2580646276473999,0.18046997487545013
57,0.32943156361579895,0.18471816182136536
58,0.25902557373046875,0.17936615645885468
59,0.26187291741371155,0.18067003786563873
60,0.27489006519317627,0.17833229899406433
61,0.2997243404388428,0.1867268830537796
62,0.2901797890663147,0.17953550815582275
63,0.6140565872192383,0.18129412829875946
64,0.3045141398906708,0.18205422163009644
65,0.28132492303848267,0.17828764021396637
66,0.4997546076774597,0.1796596348285675
67,0.300733357667923,0.1786462962627411
68,0.26062828302383423,0.17846059799194336
69,0.3247961103916168,0.1792422980070114
70,0.30403339862823486,0.1826615333557129
71,0.24502085149288177,0.17722584307193756
72,0.30243119597435,0.18312348425388336
73,0.32495635747909546,0.17941199243068695
74,0.30341559648513794,0.1784798800945282
75,0.276923805475235,0.1775532364845276
76,0.2631375789642334,0.1783585101366043
77,0.3105703294277191,0.17809011042118073
78,0.2772817015647888,0.17787902057170868
79,0.25428688526153564,0.18104366958141327
80,0.27174872159957886,0.1771569550037384
81,0.2977578341960907,0.18107502162456512
82,0.2828251123428345,0.17682188749313354
83,0.6106426119804382,0.17920665442943573
84,0.3020917773246765,0.17676669359207153
85,0.28391391038894653,0.1769753098487854
86,0.4851655066013336,0.17957183718681335
87,0.29796940088272095,0.18340986967086792
88,0.2612815201282501,0.18080008029937744
89,0.32331907749176025,0.17646360397338867
90,0.30028602480888367,0.17962662875652313
91,0.24369221925735474,0.1761193424463272
92,0.30322131514549255,0.18032652139663696
93,0.3137779235839844,0.1802617907524109
94,0.30993130803108215,0.17611004412174225
95,0.26927706599235535,0.17738884687423706
96,0.26663920283317566,0.1783149093389511
97,0.3018561005592346,0.17660939693450928
98,0.2833806574344635,0.1751672327518463
99,0.24555592238903046,0.1777077317237854
100,0.27779123187065125,0.17594636976718903
101,0.2933617830276489,0.1764107346534729
102,0.2805628180503845,0.17891354858875275
103,0.6076752543449402,0.17803750932216644
104,0.2999012768268585,0.17682485282421112
105,0.28338247537612915,0.17637288570404053
