store_nbr,family,DENS-416x64,LSTM-432x32,LSTM-432x64,LSTM-432x96,LSTM-432x128,LSTM-432x256
23,BREAD/BAKERY,0.02995707094669342,0.17047137022018433,0.15326635539531708,0.1405985951423645,0.1329195499420166,0.1428132951259613
23,CELEBRATION,0.44095349311828613,0.938239336013794,0.8964482545852661,0.8942832350730896,0.8939111232757568,0.8940471410751343
23,CLEANING,0.015269222669303417,0.3740345239639282,0.07247214019298553,0.05004414916038513,0.04841579496860504,0.05221253260970116
23,DAIRY,0.014034301042556763,0.28788474202156067,0.12418775260448456,0.11473838984966278,0.1137457937002182,0.12214803695678711
23,DELI,0.05088692903518677,0.5021604895591736,0.47714442014694214,0.45693904161453247,0.4292891323566437,0.4581768810749054
23,EGGS,0.04025225341320038,0.37048107385635376,0.3536498546600342,0.34516119956970215,0.3435114622116089,0.35267332196235657
23,FROZEN FOODS,0.05822279304265976,0.14575596153736115,0.10141222923994064,0.0882270485162735,0.08207893371582031,0.11444421112537384
23,GROCERY I,0.013137051835656166,0.21698224544525146,0.21675604581832886,0.21674984693527222,0.21674959361553192,0.21672415733337402
23,GROCERY II,0.19914740324020386,0.3297205865383148,0.31418317556381226,0.2965908348560333,0.28205618262290955,0.27083349227905273
23,HOME AND KITCHEN I,0.1588129699230194,0.1679057478904724,0.16877272725105286,0.15985167026519775,0.1593717634677887,0.1592668741941452
23,HOME AND KITCHEN II,0.6533048748970032,0.7504493594169617,0.7487905025482178,0.7495692372322083,0.749743640422821,0.7497473359107971
23,HOME CARE,0.026701530441641808,0.28016969561576843,0.237440288066864,0.20936398208141327,0.19857588410377502,0.218666672706604
23,LADIESWEAR,0.19491451978683472,0.1491832733154297,0.1473034918308258,0.14689064025878906,0.14679613709449768,0.14679625630378723
23,LAWN AND GARDEN,0.6555767059326172,0.5250996351242065,0.5013640522956848,0.5013883113861084,0.5007257461547852,0.5004063844680786
23,LINGERIE,0.5342923402786255,0.5101568102836609,0.5662236213684082,0.5669246315956116,0.5661571025848389,0.566182553768158
23,"LIQUOR,WINE,BEER",0.18146659433841705,0.2538338303565979,0.2042904496192932,0.18513232469558716,0.18202579021453857,0.18240900337696075
23,MAGAZINES,0.1497345268726349,0.19342100620269775,0.19131919741630554,0.19164752960205078,0.1916620135307312,0.1916620284318924
23,MEATS,0.1407672017812729,0.36884742975234985,0.3967704772949219,0.40122687816619873,0.4056037664413452,0.40447697043418884
23,PERSONAL CARE,0.018858909606933594,0.33416736125946045,0.30929091572761536,0.2789510488510132,0.25962209701538086,0.26254308223724365
23,PET SUPPLIES,0.3459240794181824,0.30263790488243103,0.28603053092956543,0.28591659665107727,0.2858694791793823,0.28593841195106506
23,PLAYERS AND ELECTRONICS,0.37932533025741577,0.4103529155254364,0.4120945930480957,0.41092851758003235,0.41081613302230835,0.41074782609939575
23,POULTRY,0.07456345111131668,0.13699670135974884,0.13553035259246826,0.13615193963050842,0.13995671272277832,0.14121295511722565
23,PREPARED FOODS,0.08418910950422287,0.16531209647655487,0.1329578459262848,0.10407673567533493,0.08880144357681274,0.09474481642246246
23,PRODUCE,0.01348145678639412,0.09294635057449341,0.09285283088684082,0.09285078942775726,0.09285137057304382,0.09284280240535736
23,SEAFOOD,0.21504338085651398,0.2515139579772949,0.2327592968940735,0.23310256004333496,0.233139306306839,0.23314082622528076
24,AUTOMOTIVE,0.5064183473587036,0.4651957154273987,0.5265976190567017,0.5173288583755493,0.514495313167572,0.5142132639884949
24,BEAUTY,0.36847031116485596,0.39816614985466003,0.38986799120903015,0.39111751317977905,0.3902793228626251,0.39024293422698975
24,BEVERAGES,0.009508784860372543,1.4407814741134644,1.4400355815887451,1.440015435218811,1.4400146007537842,1.439910888671875
24,BREAD/BAKERY,0.013038977980613708,0.08079016208648682,0.08096374571323395,0.08055341243743896,0.03071516565978527,0.04333149269223213
