epoch,loss,val_loss
0,6.596721172332764,4.658001899719238
1,4.703860282897949,3.4767439365386963
2,3.625633478164673,2.5335891246795654
3,2.101273536682129,1.4720432758331299
4,1.4026063680648804,0.8487547636032104
5,1.0267959833145142,0.6918268799781799
6,0.8667425513267517,0.4312739074230194
7,0.49545764923095703,0.2959546148777008
8,0.5808531641960144,0.3497326970100403
9,0.46429890394210815,0.26623719930648804
10,0.5608422160148621,0.30095425248146057
11,0.4385335445404053,0.25665032863616943
12,0.5079583525657654,0.2979637384414673
13,0.42218130826950073,0.24083003401756287
14,0.5207204222679138,0.2793201506137848
15,0.4074646830558777,0.2520351707935333
16,0.4507412016391754,0.2664112448692322
17,0.39067965745925903,0.22141604125499725
18,0.48251888155937195,0.2623378336429596
19,0.38194113969802856,0.2251913696527481
