epoch,loss,val_loss
0,3.0867507457733154,2.782820224761963
1,2.792710781097412,2.234609842300415
2,2.5039165019989014,1.7071338891983032
3,1.6679078340530396,1.2147468328475952
4,1.0424619913101196,0.9905551671981812
5,1.1228388547897339,0.7317106127738953
6,0.9166938662528992,0.5058431029319763
7,0.5843964219093323,0.4097708463668823
8,0.4669029712677002,0.33553436398506165
9,0.5079658031463623,0.29642677307128906
10,0.4109373390674591,0.270427405834198
11,0.3788312077522278,0.2474803775548935
12,0.32936277985572815,0.24072639644145966
13,0.43686726689338684,0.24690426886081696
14,0.3459281027317047,0.23136234283447266
15,0.34503963589668274,0.22939646244049072
16,0.3147217035293579,0.2268698513507843
17,0.4183458685874939,0.23187266290187836
18,0.3341045081615448,0.22138963639736176
19,0.3332231640815735,0.22157146036624908
