epoch,loss,val_loss
0,4.760946750640869,3.3140828609466553
1,3.2153687477111816,2.3427886962890625
2,2.661303997039795,1.8196886777877808
3,1.7569881677627563,1.3575893640518188
4,1.4361902475357056,0.9270663261413574
5,1.010915756225586,0.6347177624702454
6,0.9145022630691528,0.48523467779159546
7,0.5636158585548401,0.3479592800140381
8,0.5735498070716858,0.2950267195701599
9,0.4620640277862549,0.2602871358394623
10,0.5467196106910706,0.2611243724822998
11,0.42638131976127625,0.2505538761615753
12,0.4893549680709839,0.24464866518974304
13,0.41691264510154724,0.24165679514408112
14,0.5104586482048035,0.23949189484119415
15,0.3944612443447113,0.2376823127269745
16,0.4556850492954254,0.23377163708209991
17,0.3920464813709259,0.23003613948822021
18,0.47558486461639404,0.2307596057653427
19,0.37498828768730164,0.22908097505569458
