epoch,loss,val_loss
0,3.4802017211914062,2.4478366374969482
1,2.4331417083740234,1.7747724056243896
2,2.0421814918518066,1.306567907333374
3,1.2332640886306763,0.892824649810791
4,1.0060620307922363,0.6212129592895508
5,0.7325422763824463,0.5403867959976196
6,0.6866195797920227,0.34305405616760254
7,0.494952529668808,0.3111862540245056
8,0.5804523229598999,0.2959344983100891
9,0.4656324088573456,0.2792260944843292
10,0.5495423674583435,0.26840123534202576
11,0.43299156427383423,0.25702962279319763
12,0.48624852299690247,0.24762916564941406
13,0.402333527803421,0.24210233986377716
14,0.4981890022754669,0.23923984169960022
15,0.3873952329158783,0.236532062292099
16,0.44425302743911743,0.2345792055130005
17,0.3777763843536377,0.2342202216386795
18,0.47490185499191284,0.23156577348709106
19,0.37335315346717834,0.22945120930671692
