epoch,loss,val_loss
0,5.125449180603027,5.240750789642334
1,5.546224594116211,5.065309524536133
2,4.569362163543701,4.833448886871338
3,6.010746002197266,4.613152980804443
4,4.883740425109863,4.5587639808654785
5,4.910264015197754,4.362454414367676
6,3.897357702255249,4.141201496124268
7,5.3633646965026855,3.9344122409820557
8,4.535773277282715,3.8784635066986084
9,4.299029350280762,3.6857988834381104
10,3.2835371494293213,3.518037796020508
11,4.74616003036499,3.3268704414367676
12,4.138272285461426,3.3375227451324463
13,3.7768282890319824,3.116556167602539
14,2.7471413612365723,3.014247417449951
15,4.216738700866699,2.813918113708496
16,3.7337355613708496,2.8810720443725586
17,3.305055856704712,2.7132821083068848
18,2.2866592407226562,3.1673424243927
19,3.830589771270752,2.4162232875823975
