epoch,loss,val_loss
0,3.7467074394226074,3.559964656829834
1,3.539006471633911,2.999150276184082
2,3.4512202739715576,2.5217018127441406
3,2.6790456771850586,1.8881756067276
4,1.4575831890106201,1.4545555114746094
5,1.4797724485397339,0.9401044845581055
6,1.1426572799682617,0.6011212468147278
7,0.6941440105438232,0.4944412112236023
8,0.5709192752838135,0.4300938844680786
9,0.628796398639679,0.39588820934295654
10,0.6005668640136719,0.369019091129303
11,0.4889015555381775,0.3813750743865967
12,0.4466746747493744,0.3345896601676941
13,0.5380718111991882,0.33475157618522644
14,0.5144854784011841,0.31921160221099854
15,0.44663694500923157,0.3500635623931885
16,0.4017794132232666,0.30583998560905457
17,0.5111734867095947,0.31186044216156006
18,0.4675479531288147,0.31401869654655457
19,0.42350560426712036,0.3242238163948059
